
0it [00:00, ?it/s]----
clipy_0.15
Checking likelihood '/Users/mpetr/Documents/Codex/2026-08-27/poi/work/planck2018_materialized/data/planck_2018/baseline/plc_3.0/hi_l/plik_lite/plik_lite_v22_TTTEEE.clik' on test data. got -292.286 expected -292.286 (diff -3.86223e-09)
----
----
clipy_0.15
Checking likelihood '/Users/mpetr/Documents/Codex/2026-08-27/poi/work/planck2018_materialized/data/planck_2018/baseline/plc_3.0/low_l/commander/commander_dx12_v3_2_29.clik' on test data. got -11.6257 expected -11.6257 (diff 1.02746e-06)
----
----
clipy_0.15
Checking likelihood '/Users/mpetr/Documents/Codex/2026-08-27/poi/work/planck2018_materialized/data/planck_2018/baseline/plc_3.0/low_l/simall/simall_100x143_offlike5_EE_Aplanck_B.clik' on test data. got -197.99 expected -197.99 (diff -4.1778e-08)
----
----
clipy_0.15
Checking likelihood '/Users/mpetr/Documents/Codex/2026-08-27/poi/work/planck2018_materialized/data/planck_2018/baseline/plc_3.0/lensing/smicadx12_Dec5_ftl_mv2_ndclpp_p_teb_consext8.clik_lensing' on test data. got -4.42102
----

1it [07:15, 435.35s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 1 | eff(%):  0.398 | loglstar: -198200.515 | logz: -198206.734 +/-  0.158 | dlogz:    inf >  0.300]
  5%|▌         | 43/830 [08:31<22:23,  1.71s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 45 | eff(%): 14.576 | loglstar: -40670.971 | logz: -40677.357 +/-  0.160 | dlogz: 39126.224 >  0.300]
  4%|▍         | 44/1021 [08:33<27:49,  1.71s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 46 | eff(%): 14.865 | loglstar: -39688.198 | logz: -39694.588 +/-  0.160 | dlogz: 38951.007 >  0.300]
  4%|▍         | 45/1163 [08:35<32:05,  1.72s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 47 | eff(%): 15.152 | loglstar: -39235.332 | logz: -39241.726 +/-  0.160 | dlogz: 37968.235 >  0.300]
  4%|▍         | 46/1143 [08:38<40:54,  2.24s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 49 | eff(%): 15.385 | loglstar: -38804.002 | logz: -38810.400 +/-  0.160 | dlogz: 37515.369 >  0.300]
  4%|▍         | 47/1084 [08:40<36:09,  2.09s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 50 | eff(%): 15.667 | loglstar: -38649.382 | logz: -38655.784 +/-  0.160 | dlogz: 37084.039 >  0.300]
  4%|▍         | 48/1089 [08:42<36:08,  2.08s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 51 | eff(%): 15.947 | loglstar: -37932.138 | logz: -37938.545 +/-  0.160 | dlogz: 36929.419 >  0.300]
  5%|▍         | 49/1037 [08:44<33:44,  2.05s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 52 | eff(%): 16.225 | loglstar: -36903.490 | logz: -36909.900 +/-  0.160 | dlogz: 36212.175 >  0.300]
  5%|▌         | 50/913 [08:46<28:22,  1.97s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 53 | eff(%): 16.502 | loglstar: -36005.059 | logz: -36011.474 +/-  0.160 | dlogz: 35183.527 >  0.300] 
  6%|▌         | 51/820 [08:49<30:59,  2.42s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 55 | eff(%): 16.721 | loglstar: -35377.000 | logz: -35383.419 +/-  0.160 | dlogz: 34285.096 >  0.300]
  7%|▋         | 52/753 [08:51<25:37,  2.19s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 56 | eff(%): 16.993 | loglstar: -35324.123 | logz: -35330.545 +/-  0.160 | dlogz: 33657.037 >  0.300]
  7%|▋         | 53/739 [08:53<23:49,  2.08s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 57 | eff(%): 17.264 | loglstar: -34442.682 | logz: -34449.108 +/-  0.160 | dlogz: 33604.159 >  0.300]
  7%|▋         | 54/727 [08:55<22:22,  1.99s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 58 | eff(%): 17.532 | loglstar: -34218.870 | logz: -34225.300 +/-  0.160 | dlogz: 32722.719 >  0.300]
  8%|▊         | 55/719 [08:58<27:43,  2.50s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 60 | eff(%): 17.742 | loglstar: -34133.075 | logz: -34139.510 +/-  0.160 | dlogz: 32498.907 >  0.300]
  7%|▋         | 56/747 [09:00<25:45,  2.24s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 61 | eff(%): 18.006 | loglstar: -33956.597 | logz: -33963.035 +/-  0.160 | dlogz: 32413.112 >  0.300]
  7%|▋         | 57/811 [09:02<25:56,  2.06s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 62 | eff(%): 18.269 | loglstar: -33824.824 | logz: -33831.266 +/-  0.160 | dlogz: 32236.634 >  0.300]
  6%|▌         | 58/965 [09:03<28:56,  1.91s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 63 | eff(%): 18.530 | loglstar: -33796.565 | logz: -33803.011 +/-  0.160 | dlogz: 32104.860 >  0.300]
  5%|▍         | 59/1237 [09:07<50:06,  2.55s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 65 | eff(%): 18.730 | loglstar: -33466.598 | logz: -33473.048 +/-  0.160 | dlogz: 32076.602 >  0.300]
  4%|▍         | 60/1524 [09:09<56:28,  2.31s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 66 | eff(%): 18.987 | loglstar: -33280.569 | logz: -33287.024 +/-  0.161 | dlogz: 31746.634 >  0.300]
  3%|▎         | 61/1767 [09:11<1:01:17,  2.16s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 67 | eff(%): 19.243 | loglstar: -32961.970 | logz: -32968.428 +/-  0.161 | dlogz: 31560.606 >  0.300]
  3%|▎         | 62/1858 [09:12<59:55,  2.00s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 68 | eff(%): 19.497 | loglstar: -32829.341 | logz: -32835.804 +/-  0.161 | dlogz: 31242.007 >  0.300]  
  3%|▎         | 63/2155 [09:14<1:06:43,  1.91s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 69 | eff(%): 19.749 | loglstar: -32793.204 | logz: -32799.670 +/-  0.161 | dlogz: 31109.378 >  0.300]
  3%|▎         | 64/2160 [09:16<1:05:16,  1.87s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 70 | eff(%): 20.000 | loglstar: -32560.885 | logz: -32567.355 +/-  0.161 | dlogz: 31073.240 >  0.300]
  3%|▎         | 65/2076 [09:17<59:35,  1.78s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 71 | eff(%): 20.249 | loglstar: -32531.471 | logz: -32537.945 +/-  0.161 | dlogz: 30840.921 >  0.300]  
  3%|▎         | 66/2141 [09:19<1:02:09,  1.80s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 72 | eff(%): 20.497 | loglstar: -31897.152 | logz: -31903.630 +/-  0.161 | dlogz: 30811.507 >  0.300]
  4%|▎         | 67/1904 [09:25<1:33:57,  3.07s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 75 | eff(%): 20.615 | loglstar: -31016.262 | logz: -31022.744 +/-  0.161 | dlogz: 30177.189 >  0.300]
  5%|▍         | 68/1493 [09:27<1:04:42,  2.72s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 76 | eff(%): 20.859 | loglstar: -30822.509 | logz: -30828.995 +/-  0.161 | dlogz: 29296.299 >  0.300]
  5%|▌         | 69/1321 [09:29<50:39,  2.43s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 77 | eff(%): 21.101 | loglstar: -29899.212 | logz: -29905.702 +/-  0.161 | dlogz: 29102.546 >  0.300]  
  7%|▋         | 70/1062 [09:33<48:23,  2.93s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 79 | eff(%): 21.277 | loglstar: -29764.342 | logz: -29770.836 +/-  0.161 | dlogz: 28179.249 >  0.300]
  8%|▊         | 71/943 [09:35<37:34,  2.59s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 80 | eff(%): 21.515 | loglstar: -29675.668 | logz: -29682.166 +/-  0.161 | dlogz: 28044.379 >  0.300] 
  8%|▊         | 72/882 [09:37<31:37,  2.34s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 81 | eff(%): 21.752 | loglstar: -29672.309 | logz: -29678.744 +/-  0.158 | dlogz: 27955.705 >  0.300]
  8%|▊         | 73/886 [09:38<28:59,  2.14s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 82 | eff(%): 21.988 | loglstar: -29671.815 | logz: -29677.503 +/-  0.146 | dlogz: 27952.278 >  0.300]
  8%|▊         | 74/968 [09:42<37:41,  2.53s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 84 | eff(%): 22.156 | loglstar: -29670.868 | logz: -29676.558 +/-  0.142 | dlogz: 27951.034 >  0.300]
  7%|▋         | 75/1140 [09:43<39:10,  2.21s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 85 | eff(%): 22.388 | loglstar: -29317.955 | logz: -29324.469 +/-  0.161 | dlogz: 27950.085 >  0.300]
  5%|▌         | 76/1460 [09:47<58:27,  2.53s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 87 | eff(%): 22.552 | loglstar: -28839.511 | logz: -28846.029 +/-  0.161 | dlogz: 27597.992 >  0.300]
  4%|▍         | 77/1763 [09:48<1:03:18,  2.25s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 88 | eff(%): 22.781 | loglstar: -28775.258 | logz: -28781.780 +/-  0.161 | dlogz: 27119.548 >  0.300]
  4%|▍         | 78/1950 [09:50<1:04:12,  2.06s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 89 | eff(%): 23.009 | loglstar: -28689.171 | logz: -28695.697 +/-  0.161 | dlogz: 27055.294 >  0.300]
  3%|▎         | 79/2329 [09:51<1:12:29,  1.93s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 90 | eff(%): 23.235 | loglstar: -27377.610 | logz: -27384.140 +/-  0.161 | dlogz: 26969.207 >  0.300]
  5%|▌         | 80/1502 [09:53<44:11,  1.86s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 91 | eff(%): 23.460 | loglstar: -27266.464 | logz: -27272.998 +/-  0.162 | dlogz: 25657.647 >  0.300]  
  7%|▋         | 81/1180 [09:54<31:09,  1.70s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 92 | eff(%): 23.684 | loglstar: -26499.181 | logz: -26505.719 +/-  0.162 | dlogz: 25546.500 >  0.300]
  9%|▉         | 82/926 [09:56<23:20,  1.66s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 93 | eff(%): 23.907 | loglstar: -26376.603 | logz: -26383.145 +/-  0.162 | dlogz: 24779.218 >  0.300] 
 10%|█         | 83/822 [10:01<33:15,  2.70s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 96 | eff(%): 23.988 | loglstar: -26361.273 | logz: -26367.819 +/-  0.162 | dlogz: 24656.640 >  0.300]
 10%|█         | 84/804 [10:03<29:25,  2.45s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 97 | eff(%): 24.207 | loglstar: -26198.250 | logz: -26204.800 +/-  0.162 | dlogz: 24641.310 >  0.300]
 10%|█         | 85/840 [10:05<28:27,  2.26s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 98 | eff(%): 24.425 | loglstar: -26091.181 | logz: -26097.734 +/-  0.162 | dlogz: 24478.287 >  0.300]
  9%|▉         | 86/911 [10:07<29:00,  2.11s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 99 | eff(%): 24.642 | loglstar: -25724.650 | logz: -25731.207 +/-  0.162 | dlogz: 24371.217 >  0.300]
  9%|▉         | 87/960 [10:08<28:52,  1.98s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 100 | eff(%): 24.857 | loglstar: -25563.745 | logz: -25570.307 +/-  0.162 | dlogz: 24004.686 >  0.300]
  8%|▊         | 88/1096 [10:12<43:19,  2.58s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 102 | eff(%): 25.000 | loglstar: -25316.990 | logz: -25323.556 +/-  0.162 | dlogz: 23843.782 >  0.300]
  6%|▋         | 89/1384 [10:16<1:06:06,  3.06s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 104 | eff(%): 25.141 | loglstar: -24755.499 | logz: -24762.069 +/-  0.162 | dlogz: 23597.027 >  0.300]
  7%|▋         | 90/1308 [10:21<1:10:25,  3.47s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 106 | eff(%): 25.281 | loglstar: -24163.408 | logz: -24169.982 +/-  0.162 | dlogz: 23035.536 >  0.300]
  8%|▊         | 91/1195 [10:23<55:24,  3.01s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 107 | eff(%): 25.490 | loglstar: -24040.024 | logz: -24046.602 +/-  0.162 | dlogz: 22443.445 >  0.300]  
  9%|▉         | 92/1038 [10:25<41:52,  2.66s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 108 | eff(%): 25.698 | loglstar: -24006.571 | logz: -24013.153 +/-  0.162 | dlogz: 22320.061 >  0.300]
 10%|▉         | 93/976 [10:28<40:25,  2.75s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 109 | eff(%): 25.905 | loglstar: -23921.789 | logz: -23928.375 +/-  0.162 | dlogz: 22286.608 >  0.300] 
 10%|▉         | 94/987 [10:32<50:16,  3.38s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 112 | eff(%): 25.967 | loglstar: -23765.746 | logz: -23772.336 +/-  0.162 | dlogz: 22201.826 >  0.300]
  9%|▉         | 95/1029 [10:36<54:23,  3.49s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 114 | eff(%): 26.099 | loglstar: -23604.823 | logz: -23611.417 +/-  0.162 | dlogz: 22045.783 >  0.300]
  9%|▊         | 96/1129 [10:42<1:11:25,  4.15s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 117 | eff(%): 26.158 | loglstar: -23581.989 | logz: -23588.587 +/-  0.162 | dlogz: 21884.860 >  0.300]
