
0it [00:00, ?it/s]
1it [53:11, 3191.08s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 1 | eff(%):  0.398 | loglstar: -228589.590 | logz: -228595.808 +/-  0.158 | dlogz:    inf >  0.300]
2it [53:24, 1321.69s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 2 | eff(%):  0.794 | loglstar: -144580.868 | logz: -144587.090 +/-  0.158 | dlogz: 226567.861 >  0.300]
 12%|█▏        | 238/2055 [2:13:00<15:00:30, 29.74s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 413 | eff(%): 35.897 | loglstar: -12134.001 | logz: -12141.165 +/-  0.169 | dlogz: 10682.183 >  0.300]
 11%|█▏        | 239/2091 [2:14:59<29:10:39, 56.72s/it, batch: 0 | bound: 0 | nc: 10 | ncall: 423 | eff(%): 35.513 | loglstar: -11984.044 | logz: -11991.213 +/-  0.169 | dlogz: 10564.446 >  0.300]
 13%|█▎        | 240/1892 [2:15:57<26:10:04, 57.02s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 428 | eff(%): 35.398 | loglstar: -11904.126 | logz: -11911.298 +/-  0.169 | dlogz: 10414.489 >  0.300] 
 14%|█▍        | 241/1687 [2:16:46<21:52:12, 54.45s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 432 | eff(%): 35.337 | loglstar: -11866.573 | logz: -11873.750 +/-  0.169 | dlogz: 10334.570 >  0.300]
 15%|█▍        | 242/1620 [2:17:38<20:37:37, 53.89s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 436 | eff(%): 35.277 | loglstar: -11810.478 | logz: -11817.659 +/-  0.169 | dlogz: 10297.018 >  0.300]
 15%|█▍        | 243/1641 [2:17:47<15:43:08, 40.48s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 437 | eff(%): 35.371 | loglstar: -11778.351 | logz: -11785.535 +/-  0.169 | dlogz: 10240.923 >  0.300]
 15%|█▍        | 244/1633 [2:19:24<22:07:31, 57.34s/it, batch: 0 | bound: 0 | nc: 9 | ncall: 446 | eff(%): 35.057 | loglstar: -11707.772 | logz: -11714.961 +/-  0.169 | dlogz: 10208.796 >  0.300]
 14%|█▍        | 245/1695 [2:19:53<19:39:18, 48.80s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 449 | eff(%): 35.050 | loglstar: -11672.856 | logz: -11680.049 +/-  0.169 | dlogz: 10138.217 >  0.300]
 14%|█▍        | 246/1775 [2:20:57<22:41:34, 53.43s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 455 | eff(%): 34.894 | loglstar: -11552.466 | logz: -11559.662 +/-  0.169 | dlogz: 10103.301 >  0.300]
 14%|█▎        | 247/1812 [2:21:53<23:30:32, 54.08s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 459 | eff(%): 34.838 | loglstar: -11552.107 | logz: -11558.432 +/-  0.156 | dlogz: 9982.911 >  0.300] 
 12%|█▏        | 248/2020 [2:22:23<23:09:23, 47.04s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 462 | eff(%): 34.831 | loglstar: -11548.058 | logz: -11555.204 +/-  0.166 | dlogz: 9981.676 >  0.300]
 11%|█         | 249/2318 [2:22:32<20:25:54, 35.55s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 463 | eff(%): 34.923 | loglstar: -11508.717 | logz: -11515.925 +/-  0.170 | dlogz: 9978.445 >  0.300]
 10%|█         | 250/2481 [2:24:07<33:04:38, 53.37s/it, batch: 0 | bound: 0 | nc: 8 | ncall: 471 | eff(%): 34.674 | loglstar: -11467.924 | logz: -11475.137 +/-  0.170 | dlogz: 9939.162 >  0.300]
 10%|▉         | 251/2579 [2:24:30<28:34:16, 44.18s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 473 | eff(%): 34.716 | loglstar: -11379.340 | logz: -11386.556 +/-  0.170 | dlogz: 9898.369 >  0.300]
 10%|▉         | 252/2571 [2:25:16<28:46:38, 44.67s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 477 | eff(%): 34.663 | loglstar: -11304.522 | logz: -11311.743 +/-  0.170 | dlogz: 9809.785 >  0.300]
 10%|█         | 253/2467 [2:26:17<30:37:28, 49.80s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 483 | eff(%): 34.516 | loglstar: -11287.969 | logz: -11295.194 +/-  0.170 | dlogz: 9734.967 >  0.300]
 10%|█         | 254/2518 [2:26:26<23:32:01, 37.42s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 484 | eff(%): 34.605 | loglstar: -11265.482 | logz: -11272.711 +/-  0.170 | dlogz: 9718.414 >  0.300]
 10%|▉         | 255/2575 [2:27:13<25:59:57, 40.34s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 488 | eff(%): 34.553 | loglstar: -11242.005 | logz: -11249.238 +/-  0.170 | dlogz: 9695.927 >  0.300]
  9%|▉         | 256/2736 [2:32:08<80:21:01, 116.64s/it, batch: 0 | bound: 0 | nc: 8 | ncall: 496 | eff(%): 34.316 | loglstar: -11199.256 | logz: -11206.492 +/-  0.170 | dlogz: 9672.450 >  0.300]
 10%|▉         | 257/2610 [2:32:26<56:56:44, 87.12s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 498 | eff(%): 34.358 | loglstar: -11195.687 | logz: -11202.872 +/-  0.167 | dlogz: 9629.700 >  0.300] 
 10%|▉         | 258/2714 [2:32:49<46:23:54, 68.01s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 500 | eff(%): 34.400 | loglstar: -11189.320 | logz: -11196.561 +/-  0.170 | dlogz: 9626.077 >  0.300]
  8%|▊         | 259/3096 [2:33:01<40:17:30, 51.13s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 501 | eff(%): 34.487 | loglstar: -11174.083 | logz: -11181.332 +/-  0.170 | dlogz: 9619.761 >  0.300]
  7%|▋         | 260/3723 [2:33:29<42:21:44, 44.04s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 503 | eff(%): 34.529 | loglstar: -11119.299 | logz: -11126.551 +/-  0.170 | dlogz: 9604.528 >  0.300]
  6%|▌         | 261/4400 [2:33:39<38:58:45, 33.90s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 504 | eff(%): 34.615 | loglstar: -11116.967 | logz: -11124.046 +/-  0.164 | dlogz: 9549.743 >  0.300]
  5%|▌         | 262/4989 [2:34:15<45:34:34, 34.71s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 507 | eff(%): 34.610 | loglstar: -11077.200 | logz: -11084.461 +/-  0.170 | dlogz: 9547.234 >  0.300]
  5%|▌         | 263/4789 [2:34:24<33:53:48, 26.96s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 508 | eff(%): 34.697 | loglstar: -10970.191 | logz: -10977.456 +/-  0.170 | dlogz: 9507.645 >  0.300]
  7%|▋         | 264/3921 [2:35:17<35:04:58, 34.54s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 513 | eff(%): 34.600 | loglstar: -10948.551 | logz: -10955.820 +/-  0.170 | dlogz: 9400.636 >  0.300]
  8%|▊         | 265/3451 [2:35:36<26:29:08, 29.93s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 515 | eff(%): 34.641 | loglstar: -10922.741 | logz: -10930.014 +/-  0.170 | dlogz: 9378.996 >  0.300]
  8%|▊         | 266/3160 [2:35:48<19:50:45, 24.69s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 516 | eff(%): 34.726 | loglstar: -10912.300 | logz: -10919.577 +/-  0.170 | dlogz: 9353.186 >  0.300]
  9%|▉         | 267/2953 [2:36:50<26:46:34, 35.89s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 522 | eff(%): 34.585 | loglstar: -10910.194 | logz: -10917.256 +/-  0.163 | dlogz: 9342.745 >  0.300]
  9%|▉         | 268/2990 [2:37:04<22:05:29, 29.22s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 523 | eff(%): 34.670 | loglstar: -10852.671 | logz: -10859.955 +/-  0.171 | dlogz: 9340.421 >  0.300]
  9%|▉         | 269/3016 [2:37:18<18:45:05, 24.57s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 524 | eff(%): 34.755 | loglstar: -10770.278 | logz: -10777.566 +/-  0.171 | dlogz: 9283.116 >  0.300]
  9%|▉         | 270/2928 [2:37:41<17:54:00, 24.24s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 526 | eff(%): 34.794 | loglstar: -10687.372 | logz: -10694.664 +/-  0.171 | dlogz: 9200.722 >  0.300]
 10%|█         | 271/2636 [2:37:51<13:00:43, 19.81s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 527 | eff(%): 34.878 | loglstar: -10676.254 | logz: -10683.550 +/-  0.171 | dlogz: 9117.816 >  0.300]
 10%|█         | 272/2636 [2:38:05<11:57:22, 18.21s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 528 | eff(%): 34.961 | loglstar: -10619.588 | logz: -10626.888 +/-  0.171 | dlogz: 9106.698 >  0.300]
 10%|█         | 273/2612 [2:38:23<11:48:49, 18.18s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 529 | eff(%): 35.045 | loglstar: -10590.620 | logz: -10597.925 +/-  0.171 | dlogz: 9050.033 >  0.300]
 11%|█▏        | 274/2428 [2:38:47<11:48:30, 19.74s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 531 | eff(%): 35.083 | loglstar: -10573.305 | logz: -10580.613 +/-  0.171 | dlogz: 9021.065 >  0.300]
 12%|█▏        | 275/2369 [2:38:59<10:17:06, 17.68s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 532 | eff(%): 35.166 | loglstar: -10535.288 | logz: -10542.600 +/-  0.171 | dlogz: 9003.749 >  0.300]
 12%|█▏        | 276/2346 [2:39:17<10:09:34, 17.67s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 535 | eff(%): 35.159 | loglstar: -10485.382 | logz: -10492.698 +/-  0.171 | dlogz: 8965.733 >  0.300]
 12%|█▏        | 277/2379 [2:39:33<10:03:08, 17.22s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 538 | eff(%): 35.152 | loglstar: -10422.445 | logz: -10429.765 +/-  0.171 | dlogz: 8915.827 >  0.300]
 11%|█         | 278/2488 [2:40:10<14:05:22, 22.95s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 545 | eff(%): 34.969 | loglstar: -10357.624 | logz: -10364.949 +/-  0.171 | dlogz: 8852.890 >  0.300]
 11%|█         | 279/2526 [2:40:15<11:00:24, 17.63s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 546 | eff(%): 35.050 | loglstar: -10276.443 | logz: -10283.772 +/-  0.171 | dlogz: 8788.069 >  0.300]
 12%|█▏        | 280/2364 [2:40:26<9:05:51, 15.72s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 548 | eff(%): 35.088 | loglstar: -10272.685 | logz: -10279.971 +/-  0.169 | dlogz: 8706.888 >  0.300] 
 13%|█▎        | 281/2240 [2:41:02<11:47:25, 21.67s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 554 | eff(%): 34.950 | loglstar: -10266.562 | logz: -10273.894 +/-  0.171 | dlogz: 8703.084 >  0.300]
 12%|█▏        | 282/2291 [2:41:13<10:19:33, 18.50s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 556 | eff(%): 34.988 | loglstar: -10258.898 | logz: -10266.238 +/-  0.171 | dlogz: 8697.002 >  0.300]
 12%|█▏        | 283/2384 [2:41:48<13:49:57, 23.70s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 563 | eff(%): 34.809 | loglstar: -10241.662 | logz: -10249.006 +/-  0.171 | dlogz: 8689.342 >  0.300]
 11%|█         | 284/2570 [2:41:54<11:37:03, 18.30s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 564 | eff(%): 34.889 | loglstar: -10163.570 | logz: -10170.919 +/-  0.171 | dlogz: 8672.106 >  0.300]
 11%|█         | 285/2704 [2:42:45<18:46:47, 27.95s/it, batch: 0 | bound: 0 | nc: 9 | ncall: 573 | eff(%): 34.629 | loglstar: -10162.551 | logz: -10169.359 +/-  0.160 | dlogz: 8594.015 >  0.300]
  9%|▉         | 286/3047 [2:43:14<21:48:38, 28.44s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 579 | eff(%): 34.499 | loglstar: -10151.756 | logz: -10159.113 +/-  0.171 | dlogz: 8592.451 >  0.300]
  8%|▊         | 287/3582 [2:43:35<23:56:17, 26.15s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 583 | eff(%): 34.454 | loglstar: -10140.182 | logz: -10147.542 +/-  0.171 | dlogz: 8582.201 >  0.300]
  7%|▋         | 288/4243 [2:44:47<43:52:14, 39.93s/it, batch: 0 | bound: 0 | nc: 14 | ncall: 597 | eff(%): 34.002 | loglstar: -10127.488 | logz: -10134.852 +/-  0.171 | dlogz: 8570.626 >  0.300]
  6%|▌         | 289/4842 [2:45:02<41:04:39, 32.48s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 600 | eff(%): 34.000 | loglstar: -10117.761 | logz: -10125.130 +/-  0.171 | dlogz: 8557.933 >  0.300] 
  6%|▌         | 290/4808 [2:45:13<32:42:13, 26.06s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 602 | eff(%): 34.038 | loglstar: -10104.708 | logz: -10112.080 +/-  0.172 | dlogz: 8548.206 >  0.300]
  6%|▌         | 291/5001 [2:45:35<32:20:58, 24.73s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 606 | eff(%): 33.995 | loglstar: -10023.744 | logz: -10031.120 +/-  0.172 | dlogz: 8535.153 >  0.300]
  6%|▋         | 292/4535 [2:45:41<22:31:52, 19.12s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 607 | eff(%): 34.072 | loglstar: -10016.995 | logz: -10024.373 +/-  0.171 | dlogz: 8454.188 >  0.300]
  6%|▋         | 293/4542 [2:45:51<19:29:42, 16.52s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 609 | eff(%): 34.109 | loglstar: -9983.283 | logz: -9990.667 +/-  0.172 | dlogz: 8447.438 >  0.300]  
  6%|▋         | 294/4533 [2:46:07<19:00:34, 16.14s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 612 | eff(%): 34.107 | loglstar: -9983.276 | logz: -9989.569 +/-  0.158 | dlogz: 8413.728 >  0.300]
  7%|▋         | 295/4139 [2:46:21<16:45:47, 15.70s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 615 | eff(%): 34.104 | loglstar: -9957.334 | logz: -9964.726 +/-  0.172 | dlogz: 8412.625 >  0.300]
  8%|▊         | 296/3917 [2:47:16<27:30:06, 27.34s/it, batch: 0 | bound: 0 | nc: 10 | ncall: 625 | eff(%): 33.829 | loglstar: -9906.995 | logz: -9914.391 +/-  0.172 | dlogz: 8387.779 >  0.300]
  8%|▊         | 297/3591 [2:47:38<23:27:26, 25.64s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 629 | eff(%): 33.788 | loglstar: -9723.398 | logz: -9730.799 +/-  0.172 | dlogz: 8337.439 >  0.300] 
 11%|█         | 298/2652 [2:48:10<18:03:58, 27.63s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 635 | eff(%): 33.672 | loglstar: -9721.015 | logz: -9728.250 +/-  0.166 | dlogz: 8153.843 >  0.300]
 13%|█▎        | 299/2308 [2:48:31<14:18:40, 25.65s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 639 | eff(%): 33.633 | loglstar: -9698.650 | logz: -9706.058 +/-  0.172 | dlogz: 8151.290 >  0.300]
 14%|█▍        | 300/2169 [2:48:41<10:56:32, 21.08s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 641 | eff(%): 33.670 | loglstar: -9694.375 | logz: -9701.760 +/-  0.170 | dlogz: 8129.095 >  0.300]
 14%|█▎        | 301/2205 [2:48:47<8:41:35, 16.44s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 642 | eff(%): 33.744 | loglstar: -9657.180 | logz: -9664.596 +/-  0.172 | dlogz: 8124.792 >  0.300] 
 14%|█▍        | 302/2141 [2:49:37<13:35:21, 26.60s/it, batch: 0 | bound: 0 | nc: 10 | ncall: 652 | eff(%): 33.481 | loglstar: -9559.359 | logz: -9566.779 +/-  0.172 | dlogz: 8087.625 >  0.300]
 15%|█▍        | 303/2025 [2:51:01<20:55:46, 43.76s/it, batch: 0 | bound: 0 | nc: 16 | ncall: 668 | eff(%): 33.007 | loglstar: -9534.277 | logz: -9541.702 +/-  0.172 | dlogz: 7989.804 >  0.300]
 15%|█▌        | 304/1988 [2:51:07<15:07:06, 32.32s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 669 | eff(%): 33.079 | loglstar: -9525.781 | logz: -9533.209 +/-  0.172 | dlogz: 7964.722 >  0.300] 
 14%|█▍        | 305/2130 [2:51:19<13:24:23, 26.45s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 671 | eff(%): 33.116 | loglstar: -9506.619 | logz: -9514.051 +/-  0.172 | dlogz: 7956.226 >  0.300]
 13%|█▎        | 306/2442 [2:51:37<14:06:10, 23.77s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 674 | eff(%): 33.117 | loglstar: -9505.243 | logz: -9512.269 +/-  0.162 | dlogz: 7937.064 >  0.300]
 10%|█         | 307/3061 [2:51:48<15:18:42, 20.02s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 676 | eff(%): 33.153 | loglstar: -9494.002 | logz: -9501.442 +/-  0.172 | dlogz: 7935.278 >  0.300]
 10%|▉         | 308/3146 [2:51:54<12:19:40, 15.64s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 677 | eff(%): 33.225 | loglstar: -9482.828 | logz: -9490.272 +/-  0.172 | dlogz: 7924.447 >  0.300]
  9%|▉         | 309/3461 [2:52:09<13:35:00, 15.51s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 680 | eff(%): 33.226 | loglstar: -9327.906 | logz: -9335.354 +/-  0.172 | dlogz: 7913.272 >  0.300]
 10%|█         | 310/3004 [2:52:19<10:23:08, 13.88s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 682 | eff(%): 33.262 | loglstar: -9315.775 | logz: -9323.227 +/-  0.172 | dlogz: 7758.351 >  0.300]
 11%|█         | 311/2936 [2:52:44<12:35:22, 17.27s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 687 | eff(%): 33.191 | loglstar: -9273.139 | logz: -9280.596 +/-  0.173 | dlogz: 7746.220 >  0.300]
 11%|█         | 312/2853 [2:53:17<15:29:04, 21.94s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 693 | eff(%): 33.086 | loglstar: -9240.952 | logz: -9248.412 +/-  0.173 | dlogz: 7703.584 >  0.300]
 12%|█▏        | 313/2533 [2:54:16<20:20:39, 32.99s/it, batch: 0 | bound: 0 | nc: 11 | ncall: 704 | eff(%): 32.809 | loglstar: -9208.484 | logz: -9215.948 +/-  0.173 | dlogz: 7671.396 >  0.300]
 14%|█▎        | 314/2305 [2:54:27<14:36:56, 26.43s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 706 | eff(%): 32.845 | loglstar: -9201.276 | logz: -9208.742 +/-  0.173 | dlogz: 7638.929 >  0.300] 
 14%|█▍        | 315/2253 [2:54:31<10:44:05, 19.94s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 707 | eff(%): 32.915 | loglstar: -9145.792 | logz: -9153.264 +/-  0.173 | dlogz: 7631.719 >  0.300]
 14%|█▍        | 316/2183 [2:54:43<8:58:23, 17.30s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 709 | eff(%): 32.951 | loglstar: -9089.056 | logz: -9096.533 +/-  0.173 | dlogz: 7576.237 >  0.300] 
 15%|█▍        | 317/2164 [2:54:53<7:50:53, 15.30s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 711 | eff(%): 32.986 | loglstar: -9086.667 | logz: -9093.978 +/-  0.166 | dlogz: 7519.501 >  0.300]
 14%|█▎        | 318/2345 [2:55:20<10:35:32, 18.81s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 716 | eff(%): 32.919 | loglstar: -9059.194 | logz: -9066.678 +/-  0.173 | dlogz: 7516.943 >  0.300]
 12%|█▏        | 319/2752 [2:55:31<11:00:06, 16.28s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 718 | eff(%): 32.955 | loglstar: -9010.617 | logz: -9018.105 +/-  0.173 | dlogz: 7489.639 >  0.300]
 12%|█▏        | 320/2655 [2:55:36<8:26:57, 13.03s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 719 | eff(%): 33.024 | loglstar: -8956.151 | logz: -8963.643 +/-  0.173 | dlogz: 7441.062 >  0.300] 
 13%|█▎        | 321/2566 [2:56:03<10:45:02, 17.24s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 724 | eff(%): 32.957 | loglstar: -8949.578 | logz: -8957.072 +/-  0.173 | dlogz: 7386.596 >  0.300]
 13%|█▎        | 322/2562 [2:56:14<9:27:28, 15.20s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 726 | eff(%): 32.992 | loglstar: -8916.117 | logz: -8923.617 +/-  0.173 | dlogz: 7380.020 >  0.300] 
 13%|█▎        | 323/2553 [2:56:43<12:04:40, 19.50s/it, batch: 0 | bound: 0 | nc: 6 | ncall: 732 | eff(%): 32.892 | loglstar: -8899.768 | logz: -8907.272 +/-  0.173 | dlogz: 7346.562 >  0.300]
 12%|█▏        | 324/2606 [2:57:53<21:58:41, 34.67s/it, batch: 0 | bound: 0 | nc: 13 | ncall: 745 | eff(%): 32.563 | loglstar: -8896.482 | logz: -8903.917 +/-  0.170 | dlogz: 7330.213 >  0.300]
 11%|█         | 325/2906 [2:58:17<22:31:03, 31.41s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 750 | eff(%): 32.500 | loglstar: -8854.208 | logz: -8861.720 +/-  0.173 | dlogz: 7326.854 >  0.300] 
 11%|█         | 326/3050 [2:58:54<25:04:13, 33.13s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 757 | eff(%): 32.373 | loglstar: -8832.795 | logz: -8840.311 +/-  0.173 | dlogz: 7284.653 >  0.300]
 11%|█         | 327/3066 [2:59:00<18:55:03, 24.86s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 758 | eff(%): 32.440 | loglstar: -8815.558 | logz: -8823.078 +/-  0.173 | dlogz: 7263.240 >  0.300]
 10%|▉         | 328/3300 [2:59:10<16:56:50, 20.53s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 760 | eff(%): 32.475 | loglstar: -8775.907 | logz: -8783.431 +/-  0.173 | dlogz: 7246.003 >  0.300]
  9%|▉         | 329/3478 [2:59:21<15:19:13, 17.51s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 762 | eff(%): 32.510 | loglstar: -8713.725 | logz: -8721.253 +/-  0.173 | dlogz: 7206.352 >  0.300]
 10%|█         | 330/3252 [2:59:38<14:15:12, 17.56s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 765 | eff(%): 32.512 | loglstar: -8712.731 | logz: -8719.708 +/-  0.162 | dlogz: 7144.170 >  0.300]
 11%|█         | 331/3052 [2:59:44<10:30:19, 13.90s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 766 | eff(%): 32.579 | loglstar: -8694.523 | logz: -8702.059 +/-  0.173 | dlogz: 7142.621 >  0.300]
 11%|█         | 332/3022 [3:00:12<13:40:55, 18.31s/it, batch: 0 | bound: 0 | nc: 5 | ncall: 771 | eff(%): 32.517 | loglstar: -8679.269 | logz: -8686.809 +/-  0.173 | dlogz: 7124.968 >  0.300]
 11%|█         | 333/2997 [3:00:23<11:47:28, 15.93s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 773 | eff(%): 32.551 | loglstar: -8651.700 | logz: -8659.244 +/-  0.174 | dlogz: 7109.714 >  0.300]
 11%|█         | 334/2998 [3:00:33<10:39:54, 14.41s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 775 | eff(%): 32.585 | loglstar: -8646.774 | logz: -8654.307 +/-  0.173 | dlogz: 7082.145 >  0.300]
 10%|█         | 335/3271 [3:00:49<11:54:47, 14.61s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 778 | eff(%): 32.588 | loglstar: -8629.427 | logz: -8636.979 +/-  0.174 | dlogz: 7077.204 >  0.300]
 10%|▉         | 336/3503 [3:00:58<11:24:42, 12.97s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 780 | eff(%): 32.621 | loglstar: -8604.701 | logz: -8612.257 +/-  0.174 | dlogz: 7059.872 >  0.300]
  9%|▉         | 337/3766 [3:01:18<14:33:39, 15.29s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 784 | eff(%): 32.592 | loglstar: -8555.310 | logz: -8562.870 +/-  0.174 | dlogz: 7035.146 >  0.300]
  9%|▊         | 338/3870 [3:01:24<12:00:23, 12.24s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 785 | eff(%): 32.657 | loglstar: -8512.003 | logz: -8519.567 +/-  0.174 | dlogz: 6985.755 >  0.300]
  9%|▉         | 339/3666 [3:01:30<9:49:12, 10.63s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 786 | eff(%): 32.722 | loglstar: -8459.861 | logz: -8467.429 +/-  0.174 | dlogz: 6942.448 >  0.300] 
 11%|█         | 340/3032 [3:01:36<6:50:16,  9.14s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 787 | eff(%): 32.787 | loglstar: -8380.577 | logz: -8388.149 +/-  0.174 | dlogz: 6890.306 >  0.300]
 14%|█▎        | 341/2499 [3:02:12<10:17:26, 17.17s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 794 | eff(%): 32.663 | loglstar: -8306.260 | logz: -8313.836 +/-  0.174 | dlogz: 6811.022 >  0.300]
 16%|█▋        | 342/2084 [3:02:22<7:12:13, 14.89s/it, batch: 0 | bound: 0 | nc: 2 | ncall: 796 | eff(%): 32.696 | loglstar: -8219.082 | logz: -8226.662 +/-  0.174 | dlogz: 6736.705 >  0.300] 
 19%|█▉        | 343/1766 [3:02:57<8:18:58, 21.04s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 803 | eff(%): 32.574 | loglstar: -8188.654 | logz: -8196.237 +/-  0.174 | dlogz: 6649.527 >  0.300]
 22%|██▏       | 344/1593 [3:03:18<7:20:00, 21.14s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 807 | eff(%): 32.545 | loglstar: -8167.295 | logz: -8174.883 +/-  0.174 | dlogz: 6619.098 >  0.300]
 22%|██▏       | 345/1537 [3:03:24<5:28:35, 16.54s/it, batch: 0 | bound: 0 | nc: 1 | ncall: 808 | eff(%): 32.609 | loglstar: -8160.447 | logz: -8168.037 +/-  0.174 | dlogz: 6597.740 >  0.300]
 22%|██▏       | 346/1575 [3:03:46<6:09:34, 18.04s/it, batch: 0 | bound: 0 | nc: 4 | ncall: 812 | eff(%): 32.580 | loglstar: -8159.627 | logz: -8166.590 +/-  0.162 | dlogz: 6590.890 >  0.300]
 20%|██        | 347/1716 [3:04:20<8:46:08, 23.06s/it, batch: 0 | bound: 0 | nc: 7 | ncall: 819 | eff(%): 32.460 | loglstar: -8125.744 | logz: -8133.344 +/-  0.174 | dlogz: 6589.439 >  0.300]
 18%|█▊        | 348/1905 [3:04:36<8:59:03, 20.77s/it, batch: 0 | bound: 0 | nc: 3 | ncall: 822 | eff(%): 32.463 | loglstar: -8123.311 | logz: -8130.753 +/-  0.168 | dlogz: 6556.189 >  0.300]
